1.055454272881007045e-06,4.094949504247087774e-09,1.486163699769641492e-07,5.781516295844813792e-08,1.349414777036966988e-08,2.416002891340512578e-06,1.797485936495143762e-07,6.275816039355945865e-07,-7.020278203499496158e+03,2.191479945351999971e-05,1.221406144081529925e-05
4.094949504247081157e-09,2.561336472408166647e-06,-2.269026455080686123e-07,-3.221723126164054962e-09,1.556769451234551156e-07,1.400505729243851366e-06,1.012227857836279401e-06,3.757186369692489827e-08,4.180486484725850005e+02,-6.814338642754282495e-05,1.078607219119299889e-04
1.486163699769641492e-07,-2.269026455080686123e-07,9.675847117081944820e-07,-7.850280006774647997e-09,4.845703610433283325e-08,3.075962292023783366e-05,1.834032431307988746e-06,-2.500453753300587729e-07,-1.572557621830127573e+04,-1.049302086808174043e-05,-1.618292050861264448e-05
5.781516295844812469e-08,-3.221723126164054549e-09,-7.850280006774646343e-09,1.834490228696612381e-07,1.814820772542043133e-09,-6.376587846967248761e-07,-5.562828905295426618e-08,5.107119318211363197e-08,6.637789610057593563e+03,-1.348797404653853968e-06,1.956878996692450933e-05
1.349414777036966657e-08,1.556769451234550891e-07,4.845703610433283325e-08,1.814820772542043133e-09,1.941954926989777134e-07,3.076230614831210122e-06,2.548572929505478552e-07,-2.217874308672993065e-08,7.472619852499979970e+03,-1.066887547904694778e-05,4.270898130822888109e-05
2.416002891340512578e-06,1.400505729243850943e-06,3.075962292023784044e-05,-6.376587846967246643e-07,3.076230614831209275e-06,1.092708391627977404e-03,6.858519620856826766e-05,-1.042153517537113881e-05,-1.929581486241305538e+05,1.191480121661968067e-04,3.012241047068103892e-04
1.797485936495143762e-07,1.012227857836279401e-06,1.834032431307988958e-06,-5.562828905295425294e-08,2.548572929505478023e-07,6.858519620856826766e-05,4.662028784508073040e-06,-6.233812249353745734e-07,-1.101691531197975382e+04,-1.412277689065062331e-05,5.502342385575726666e-05
6.275816039355945865e-07,3.757186369692489165e-08,-2.500453753300587729e-07,5.107119318211363197e-08,-2.217874308672993396e-08,-1.042153517537113881e-05,-6.233812249353745734e-07,5.124713026693728097e-07,1.427024243583837233e+03,1.245054845014714047e-05,-2.258072252638645226e-06
-7.020278203499497977e+03,4.180486484725856826e+02,-1.572557621830127937e+04,6.637789610057593563e+03,7.472619852499979970e+03,-1.929581486241305538e+05,-1.101691531197975382e+04,1.427024243583836551e+03,2.558531152760648000e+16,-7.784240724337369902e+05,-1.260036626781962067e+07
2.191479945351999632e-05,-6.814338642754282495e-05,-1.049302086808173365e-05,-1.348797404653855451e-06,-1.066887547904694439e-05,1.191480121661967390e-04,-1.412277689065061653e-05,1.245054845014714047e-05,-7.784240724337346619e+05,7.778039921803101553e-01,3.725842942518817896e-02
1.221406144081529925e-05,1.078607219119300024e-04,-1.618292050861265126e-05,1.956878996692451271e-05,4.270898130822888109e-05,3.012241047068104976e-04,5.502342385575726666e-05,-2.258072252638643532e-06,-1.260036626781962067e+07,3.725842942518816509e-02,7.510686639068588910e-01
