1.029575815775687466e-06,-6.930704930654142765e-08,2.224364074338220999e-07,3.660251828765970660e-08,3.846167083346546923e-08,5.394325376405629578e-06,3.369941122086501446e-07,5.821326761695547721e-07,1.027266424384466700e+04,-1.971075153511747275e-05,2.037672804314962101e-05
-6.930704930654141442e-08,2.606184459229707907e-06,-1.056993981548129134e-07,5.525159051353726156e-08,1.813490922559988282e-07,5.293577167714872400e-06,1.264962743733233452e-06,-4.857312011885500749e-08,3.675610011231527210e+02,8.304108523521608158e-05,-7.670098000402878174e-05
2.224364074338220999e-07,-1.056993981548129002e-07,8.831874944529947269e-07,2.479485350928993903e-08,5.241033220575928883e-08,2.847737881315740200e-05,1.739013919835812706e-06,-1.722987286303865817e-07,2.759066531834236685e+03,8.009284771386421134e-05,-1.082109072690867448e-04
3.660251828765970660e-08,5.525159051353726156e-08,2.479485350928995227e-08,1.874964782216789121e-07,-9.320331964956858992e-09,4.241949023971977136e-07,2.709639891117915706e-08,2.847607319114331748e-08,-5.350895055652348674e+03,9.302589745532168834e-06,-1.818294542226911404e-05
3.846167083346546261e-08,1.813490922559988282e-07,5.241033220575928883e-08,-9.320331964956858992e-09,1.935819276761990469e-07,3.174267742878974053e-06,2.691678017778784623e-07,-1.266611210330752144e-08,1.400335996768661244e+04,1.338370986925252888e-05,7.916057173246424835e-07
5.394325376405629578e-06,5.293577167714872400e-06,2.847737881315739184e-05,4.241949023971975018e-07,3.174267742878973629e-06,1.027933084624234892e-03,6.595415762965516375e-05,-7.772802515052669624e-06,4.436226622375741135e+05,2.371202357636289278e-03,-3.272344806091140833e-03
3.369941122086501975e-07,1.264962743733233452e-06,1.739013919835812706e-06,2.709639891117916036e-08,2.691678017778784623e-07,6.595415762965516375e-05,4.588469681847366480e-06,-4.889327410500832201e-07,2.232053567035533706e+04,1.613918752186588182e-04,-2.449295443277549745e-04
5.821326761695547721e-07,-4.857312011885501410e-08,-1.722987286303865817e-07,2.847607319114332079e-08,-1.266611210330752144e-08,-7.772802515052669624e-06,-4.889327410500831142e-07,4.573721030442326203e-07,-6.364861929567994594e+03,-4.298853751091086456e-05,5.045492707581834352e-05
1.027266424384466700e+04,3.675610011231552221e+02,2.759066531834237594e+03,-5.350895055652348674e+03,1.400335996768661244e+04,4.436226622375741717e+05,2.232053567035533706e+04,-6.364861929567996413e+03,4.783830918338868800e+16,2.532444607351294532e+07,-7.633620965928016230e+05
-1.971075153511748292e-05,8.304108523521609513e-05,8.009284771386421134e-05,9.302589745532167140e-06,1.338370986925252718e-05,2.371202357636289278e-03,1.613918752186588182e-04,-4.298853751091086456e-05,2.532444607351294905e+07,7.764716406805149962e-01,1.134087953566537826e-02
2.037672804314961424e-05,-7.670098000402878174e-05,-1.082109072690867448e-04,-1.818294542226911404e-05,7.916057173246438599e-07,-3.272344806091140833e-03,-2.449295443277549745e-04,5.045492707581834352e-05,-7.633620965928038349e+05,1.134087953566538000e-02,6.897669376057891100e-01
