1.017372265587687203e-06,-6.759731058224468344e-08,1.561710086240105274e-07,5.531046320787066890e-08,8.069239757111704616e-10,2.493874423719286013e-06,1.558813575912211780e-07,6.052150441849303583e-07,9.077627162859769669e+03,3.474020393576015474e-05,-9.037113566957161170e-05
-6.759731058224464373e-08,2.767765852861100684e-06,-2.242900403567503107e-07,6.765159053380483285e-08,1.998142222680924953e-07,2.154150451745887047e-06,1.136144683198564218e-06,-7.228777513062291081e-09,-1.506676701872446301e+03,1.284176914365117691e-05,3.618691601955818169e-05
1.561710086240105009e-07,-2.242900403567503107e-07,9.138146179730664943e-07,1.018575051744064419e-08,3.782547831392737380e-08,2.856757147709080411e-05,1.702312869668038560e-06,-2.156786610702026429e-07,-1.374563045625970517e+03,-5.585304133385487932e-05,-6.930843213193334996e-06
5.531046320787067552e-08,6.765159053380481962e-08,1.018575051744064419e-08,1.836001253272787406e-07,8.355638145178809787e-10,2.901125974675237982e-07,2.535157732779920465e-08,3.944892664523481963e-08,1.016732935438102868e+04,1.948347218206900437e-05,-4.729140709323991305e-06
8.069239757111702548e-10,1.998142222680924953e-07,3.782547831392736719e-08,8.355638145178817024e-10,1.833157964384094301e-07,2.299334136111214054e-06,2.239857527223800104e-07,-2.167827165973709904e-08,-8.156315760801689976e+03,1.694419997879196145e-05,2.442932877404919358e-05
2.493874423719286013e-06,2.154150451745886200e-06,2.856757147709080411e-05,2.901125974675239041e-07,2.299334136111214054e-06,9.973498803122256978e-04,6.305049514896044925e-05,-9.248422682515443425e-06,3.044079843920732965e+05,-2.003621138564892767e-03,-8.246416467557374881e-04
1.558813575912211780e-07,1.136144683198564218e-06,1.702312869668038560e-06,2.535157732779923112e-08,2.239857527223800104e-07,6.305049514896044925e-05,4.371968422391595864e-06,-5.690109443974603316e-07,1.611727484280905810e+04,-1.069430332715673410e-04,-2.388904181169133775e-05
6.052150441849303583e-07,-7.228777513062305143e-09,-2.156786610702026429e-07,3.944892664523481302e-08,-2.167827165973709242e-08,-9.248422682515441731e-06,-5.690109443974603316e-07,4.870876928823275345e-07,-1.352590286269325134e+03,4.856712560752953601e-05,-4.889062511461871372e-05
9.077627162859769669e+03,-1.506676701872446756e+03,-1.374563045625969380e+03,1.016732935438102868e+04,-8.156315760801689066e+03,3.044079843920731801e+05,1.611727484280905446e+04,-1.352590286269326043e+03,2.944001249569364400e+16,-2.548721670252629369e+07,1.104404863210517215e+06
3.474020393576016151e-05,1.284176914365116505e-05,-5.585304133385487254e-05,1.948347218206900776e-05,1.694419997879196484e-05,-2.003621138564892767e-03,-1.069430332715673410e-04,4.856712560752952923e-05,-2.548721670252629369e+07,7.519073164511380636e-01,8.029739807774424754e-03
-9.037113566957159815e-05,3.618691601955818847e-05,-6.930843213193326526e-06,-4.729140709323989611e-06,2.442932877404918680e-05,-8.246416467557374881e-04,-2.388904181169133436e-05,-4.889062511461871372e-05,1.104404863210517680e+06,8.029739807774426488e-03,7.817544863379080056e-01
